Project ID,Provider,Receiver,Transaction type,Finance type,Sector,Sector code,Sector vocabulary code,Value,Currency,Transaction date,Description
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,60,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,827,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,331,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,122,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,98,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,599,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,278,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,719,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,558,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,43,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,87,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,1113,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,1,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,89,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,109,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,24462,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,712,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,1493,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,2246,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,1191353,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/005,"
        ",UNICEF-41122,Disbursement,,,,99,212302,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,USA USAID,UNICEF-41122,Commitment,,,,99,25600,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,United States Fund for UNICEF,UNICEF-41122,Commitment,,,,99,1573,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,United States Fund for UNICEF,UNICEF-41122,Commitment,,,,99,223,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Slovenia,UNICEF-41122,Commitment,,,,99,11049,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,10996,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Thailand,UNICEF-41122,Commitment,,,,99,237606,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Lithuania,UNICEF-41122,Commitment,,,,99,165,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,633999,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Lithuania,UNICEF-41122,Commitment,,,,99,18272,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,SIDA - Sweden,UNICEF-41122,Commitment,,,,99,20689,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,35835,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Consolidated Funds from NatComs,UNICEF-41122,Commitment,,,,99,723,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,4,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,5037,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,German Committee for UNICEF,UNICEF-41122,Commitment,,,,99,4067,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Netherlands Committee for UNICEF,UNICEF-41122,Commitment,,,,99,5353,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Denmark,UNICEF-41122,Commitment,,,,99,76296,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,German Committee for UNICEF,UNICEF-41122,Commitment,,,,99,133,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Netherlands Committee for UNICEF,UNICEF-41122,Commitment,,,,99,42832,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,138931,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,Slovenia,UNICEF-41122,Commitment,,,,99,1,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Malta,UNICEF-41122,Commitment,,,,99,20485,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Thailand,UNICEF-41122,Commitment,,,,99,36074,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,SIDA - Sweden,UNICEF-41122,Commitment,,,,99,2449,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Denmark,UNICEF-41122,Commitment,,,,99,23585,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,European Commission/EC,UNICEF-41122,Commitment,,,,99,30000,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,Consolidated Funds from NatComs,UNICEF-41122,Commitment,,,,99,24167,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,72010,,1,169132,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,22010,,1,137202,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,22010,,1,37148,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,72010,,1,198202,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,186,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,251,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,41733,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,1068,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,2583,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,26492,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,13,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,65548,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,11906,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,693,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,148,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,711,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,88,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,853,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,5834,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,123,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,1057,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,86259,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,8253,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,3286,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,40148,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,560,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,619,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,1653,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,6229,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,1162,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,121,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,8300,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,1031,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,10387,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,12828,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,905,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,3086,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,827,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,6727,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,3914,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,32315,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,7,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,36,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,23071,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,1083,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,44536,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,505,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,10,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,243,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,183,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,354,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,29971,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,617,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,121,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,77,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,-1,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,387,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,1881,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,669,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,7,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,546,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,102,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,44179,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,72,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,735,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,555,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,2188,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,1045,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,328,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,68,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,13,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,198,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/009,"
        ",UNICEF-41122,Disbursement,,,,99,424361,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,4182114,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,Republic of Korea,UNICEF-41122,Commitment,,,,99,195569,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,United States Fund for UNICEF,UNICEF-41122,Commitment,,,,99,4495,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,2429,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Norway,UNICEF-41122,Commitment,,,,99,10358,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Norway,UNICEF-41122,Commitment,,,,99,14088,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,Asian Development Bank,UNICEF-41122,Commitment,,,,99,2964,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,United States Fund for UNICEF,UNICEF-41122,Commitment,,,,99,61505,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,USA USAID,UNICEF-41122,Commitment,,,,99,331105,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Global - Thematic Humanitarian Resp,UNICEF-41122,Commitment,,,,99,4555949,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Canada,UNICEF-41122,Commitment,,,,99,1853,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,Republic of Korea,UNICEF-41122,Commitment,,,,99,3600,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,3588,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,USA USAID,UNICEF-41122,Commitment,,,,99,55895,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,72010,,1,592013,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,72010,,1,4600584,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,299397,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,547910,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,1051781,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,28282,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,428771,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,51726,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,31843,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,2623,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,709984,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,21753,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,79460,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,3875,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,13531,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,97259,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,246,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,2040,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,11779,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,37318,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,8248,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,96186,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,1621796,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,27014,USD,2015-12-31,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,19776,USD,2016-02-29,
41122-Nepal-2970/A0/05/805/010,"
        ",UNICEF-41122,Disbursement,,,,99,2894746,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/003,UNDP - USA,UNICEF-41122,Commitment,,,,99,15150,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,UNDP - USA,UNICEF-41122,Commitment,,,,99,359,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/003,USA USAID,UNICEF-41122,Commitment,,,,99,10861,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,7563,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,United Nations Foundation Inc.,UNICEF-41122,Commitment,,,,99,39432,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,Norway,UNICEF-41122,Commitment,,,,99,2402,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,USA CDC,UNICEF-41122,Commitment,,,,99,3578,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,14286,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,UNDP - USA,UNICEF-41122,Commitment,,,,99,-85,USD,2013-12-31,
41122-Nepal-2970/A0/04/800/003,USA USAID,UNICEF-41122,Commitment,,,,99,547,USD,2013-12-31,
41122-Nepal-2970/A0/04/800/003,USA USAID,UNICEF-41122,Commitment,,,,99,-49,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,43010,,1,74128,USD,2012-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,43010,,1,1002,USD,2013-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,43010,,1,8291,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,204,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,279,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,1484,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,248,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,603,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,241,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,821,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,366,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,4046,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/003,"
        ",UNICEF-41122,Disbursement,,,,99,0,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,European Commission/EC,UNICEF-41122,Commitment,,,,99,172898,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,USA CDC,UNICEF-41122,Commitment,,,,99,41753,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,46751,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,47167,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,42824,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,427788,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,333,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,197341,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,The Micronutrient Initiative,UNICEF-41122,Commitment,,,,99,37961,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,81511,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,Asian Development Bank,UNICEF-41122,Commitment,,,,99,68,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,USA USAID,UNICEF-41122,Commitment,,,,99,1102674,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,USA USAID,UNICEF-41122,Commitment,,,,99,347141,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,11167,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,European Commission/EC,UNICEF-41122,Commitment,,,,99,5071,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,Asian Development Bank,UNICEF-41122,Commitment,,,,99,7428,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,USA CDC,UNICEF-41122,Commitment,,,,99,407,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,204667,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,European Commission/EC,UNICEF-41122,Commitment,,,,99,590418,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,European Commission/EC,UNICEF-41122,Commitment,,,,99,496528,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12240,,1,646183,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12220,,1,347232,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12240,,1,457680,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12220,,1,2751,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12220,,1,339668,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12220,,1,672792,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12240,,1,69064,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,12240,,1,91136,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,2751,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,347232,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,369138,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,646183,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,88542,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,60320,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/002,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,30816,USD,2014-12-31,
